Composer,Name,Style,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature
palestrina,Agnus_02,renaissance,Recursive Trajectory,0.16082806350885984,0.2701388888888889,0.3384055467935642,13.625036075036066,0.11926091825307951,0.08486361890126777,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_03,renaissance,Recursive Trajectory,0.15960855814468625,0.276797385620915,0.31725453603392695,14.4250222000222,0.0979185915142714,0.07616146230007617,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_04,renaissance,Recursive Trajectory,0.20372943763886409,0.2844444444444444,0.32289378736579094,11.345310245310245,0.119520748100526,0.12394988946204864,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_05,renaissance,Recursive Trajectory,0.16962609602820913,0.23953488372093024,0.31506811347774416,13.691677766677763,0.12100840336134452,0.09929636926540951,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_06,renaissance,Recursive Trajectory,0.15540596532623743,0.28685897435897434,0.3084016510490916,13.746998263174728,0.12259661146011801,0.07319544111439426,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_07,renaissance,Recursive Trajectory,0.18197868359318514,0.28632478632478636,0.34983340773351146,14.678571428571423,0.10316447143755937,0.12502164502164503,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_08,renaissance,Recursive Trajectory,0.20590074809202813,0.1875,0.3252747160687886,10.766269841269835,0.12861952861952863,0.12387425658453695,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_09,renaissance,Recursive Trajectory,0.14736186198275003,0.2598870056497175,0.30965372883944275,14.198806748806744,0.12724727379899792,0.0657943632772008,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_10,renaissance,Recursive Trajectory,0.1941407270374245,0.2876190476190476,0.4098831361077433,13.573845598845596,0.10784313725490197,0.11882002261280707,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_11,renaissance,Recursive Trajectory,0.1509804557153084,0.25083333333333335,0.3492140315504823,15.418002156082643,0.12370032758866258,0.06850609096097456,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_12,renaissance,Recursive Trajectory,0.2030249676888708,0.23489583333333333,0.3581128327904633,13.092460317460315,0.11290322580645161,0.1425604509716659,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_13,renaissance,Recursive Trajectory,0.19728767923093082,0.24814814814814812,0.316704836048673,10.76071428571428,0.12264150943396226,0.1342601787487587,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_14,renaissance,Recursive Trajectory,0.16574666982937775,0.24962121212121213,0.3081868690864374,13.979761904761897,0.10227155845739926,0.09977874912309104,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_15,renaissance,Recursive Trajectory,0.21576545308317954,0.1416666666666667,0.3093203833900571,14.703571428571427,0.10176390773405698,0.16092803310181764,"[2, 3, 7]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_16,renaissance,Recursive Trajectory,0.17214306338649182,0.21527777777777776,0.29518754015492116,14.641677766677763,0.09899216125419934,0.08806858775899024,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_17,renaissance,Recursive Trajectory,0.19632237512348719,0.25909090909090904,0.37506059432549277,12.494047619047617,0.12115384615384617,0.12912988650693571,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I,renaissance,Recursive Trajectory,0.13596082811753007,0.25860215053763436,0.3126752715360758,14.175715276295763,0.12395041983206717,0.059317710824167064,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_00,renaissance,Recursive Trajectory,0.1777528256410719,0.19736842105263158,0.2989606999227251,11.94682539682539,0.0891891891891892,0.10039215686274511,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_01,renaissance,Recursive Trajectory,0.1518734551862991,0.24855072463768116,0.25669647414604424,12.600346875346869,0.12063492063492064,0.07699912544203202,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_02,renaissance,Recursive Trajectory,0.22903500577779218,0.25873015873015875,0.3720094722518917,9.88333333333333,0.12134146341463414,0.17115960633290542,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_03,renaissance,Recursive Trajectory,0.15441013363707654,0.23850574712643677,0.30388075840480794,13.780821749629796,0.10188151538265953,0.06354876615746181,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_04,renaissance,Recursive Trajectory,0.20776620959496428,0.2650537634408602,0.3255191396532707,13.226190476190474,0.10297799801898162,0.1521041068108839,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_05,renaissance,Recursive Trajectory,0.2103725565616506,0.2755952380952381,0.3440315636014764,12.076190476190476,0.10942760942760943,0.15593582887700533,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_06,renaissance,Recursive Trajectory,0.21889206053452023,0.2724358974358974,0.316916801210495,11.685714285714285,0.10095713734723025,0.1591545709192768,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_07,renaissance,Recursive Trajectory,0.19997576488678345,0.24558823529411763,0.33109056204431325,12.280663780663783,0.12030755314337403,0.1090854452569368,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_08,renaissance,Recursive Trajectory,0.16752960559195212,0.24254385964912276,0.2778919846725114,11.909534909534903,0.12252252252252252,0.09506944444444446,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_09,renaissance,Recursive Trajectory,0.14922874223525673,0.2873563218390805,0.29447467657364435,13.909137512813976,0.12295957284515638,0.06710730145616028,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_10,renaissance,Recursive Trajectory,0.16708859425460681,0.29572649572649573,0.35182835024851794,9.816666666666663,0.032980177717019825,0.09154260373772569,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_11,renaissance,Recursive Trajectory,0.14512555998967366,0.23994708994708994,0.2984839129664369,15.901051051631539,0.12393548387096774,0.06656277056277056,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_12,renaissance,Recursive Trajectory,0.12716743250116264,0.2072072072072072,0.2902874500121506,11.29133823692647,0.03364085360171466,0.0440771349862259,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_13,renaissance,Recursive Trajectory,0.24803796589513252,0.2523809523809524,0.328832109333863,10.983333333333334,0.10170611302832099,0.1951219512195122,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_14,renaissance,Recursive Trajectory,0.23437026714126746,0.18148148148148147,0.38439975797673837,13.583333333333337,0.08691016383750948,0.2024558250973345,"[2, 3, 7]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_15,renaissance,Recursive Trajectory,0.2517854774190471,0.26166666666666666,0.37399628588576495,10.099999999999998,0.11875843454790823,0.18512820512820513,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_16,renaissance,Recursive Trajectory,0.19801003701466047,0.2529761904761905,0.298628038522586,10.83571428571428,0.11481481481481481,0.12504288164665522,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_17,renaissance,Recursive Trajectory,0.18323607677688053,0.2846491228070175,0.2940109813571114,14.039682539682534,0.10192067631677697,0.11626326963906582,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_18,renaissance,Recursive Trajectory,0.14425098584658275,0.25,0.29715267682070584,10.954761904761897,0.032181273144066304,0.06614644769077216,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_19,renaissance,Recursive Trajectory,0.15670685972946244,0.2846666666666666,0.2943904835187359,14.052799977799973,0.12298151583865867,0.07699214365881032,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_20,renaissance,Recursive Trajectory,0.1843671919386189,0.286036036036036,0.31350907531679356,13.360317460317455,0.11377473363774733,0.11380400421496312,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_21,renaissance,Recursive Trajectory,0.17231321036856176,0.2513888888888889,0.30165031159186595,12.010317460317452,0.12313883299798792,0.10584982286356175,"[3, 4, 5]","['Bass', 'Soprano', 'Alto', 'Tenor', 'Baritone']",5,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_22,renaissance,Recursive Trajectory,0.16116825064122928,0.24319727891156465,0.28381317225948444,13.263575313575307,0.12349656357388315,0.07736995869572517,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_23,renaissance,Recursive Trajectory,0.1515385779692375,0.2825136612021858,0.3422458301527927,14.527057325647977,0.1234159779614325,0.0626359286646368,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_24,renaissance,Recursive Trajectory,0.14640965569955863,0.27241379310344827,0.42810074732435105,15.075460895313832,0.1192982456140351,0.0763572267920094,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_25,renaissance,Recursive Trajectory,0.16654151571194734,0.2512820512820513,0.31975351493621,13.492063492063485,0.12200956937799044,0.1136560409287682,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_26,renaissance,Recursive Trajectory,0.19843119017897068,0.2872549019607843,0.3850528786342739,13.316269841269838,0.098341355561237,0.12502870264064292,"[3, 4, 5]","['Bass', 'Soprano', 'Alto', 'Tenor', 'Baritone']",5,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_27,renaissance,Recursive Trajectory,0.1877429561014319,0.29583333333333334,0.3292599644189361,11.826190476190472,0.08781362007168458,0.12829324169530354,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_28,renaissance,Recursive Trajectory,0.20317069140745408,0.2767676767676768,0.38939015929895554,9.733333333333333,0.025160256410256415,0.1158371040723982,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_29,renaissance,Recursive Trajectory,0.16369519637266405,0.27971014492753626,0.35980668752106854,14.077092352092349,0.11393976393976393,0.09157509157509157,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_30,renaissance,Recursive Trajectory,0.1692921288718353,0.22788461538461538,0.3505490088831269,17.816269841269847,0.12450028555111366,0.11855599617120197,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_31,renaissance,Recursive Trajectory,0.21015397926707916,0.24354838709677415,0.32691271585760734,12.730158730158728,0.12103825136612022,0.1366120218579235,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_32,renaissance,Recursive Trajectory,0.2582379730284225,0.306140350877193,0.3034631118725603,10.200000000000001,0.09561502149221449,0.19901719901719905,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_33,renaissance,Recursive Trajectory,0.18857784683667228,0.2563725490196079,0.3304906464291204,12.741269841269837,0.11442786069651742,0.12039800995024874,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_34,renaissance,Recursive Trajectory,0.17469592355106922,0.24625850340136055,0.42431088447508186,12.683333333333332,0.034901202749140894,0.09278350515463918,"[3, 4, 5]","['Bass', 'Soprano', 'Alto', 'Tenor', 'Baritone']",5,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_35,renaissance,Recursive Trajectory,0.19844195082469146,0.23035714285714284,0.32083735224345566,10.451190476190472,0.09124579124579126,0.12771618625277162,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_36,renaissance,Recursive Trajectory,0.17451388728222228,0.21711711711711712,0.31387430030508556,11.963924963924955,0.12309741248097411,0.09596445760829322,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_37,renaissance,Recursive Trajectory,0.1984859604979537,0.2648148148148148,0.3190800222895949,10.794047619047614,0.1113933236574746,0.13286163522012578,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_38,renaissance,Recursive Trajectory,0.2047613417702166,0.25961538461538464,0.28041743980636247,10.552380952380947,0.10666666666666666,0.13466925231631113,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
palestrina,Agnus_I_39,renaissance,Recursive Trajectory,0.1993322354129136,0.29322916666666665,0.5508031294926936,13.58333333333333,0.1144990612732548,0.14954870837223777,"[3, 4, 5]","['Bass', 'Alto', 'Soprano', 'Tenor']",4,[],"[<music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>, <music21.meter.TimeSignature 4/2>]"
