Composer,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Closeness Centrality,Tonnetz
mozart,0.06979205932792171,0.17510822510822513,0.21288009447225084,54.47557270910375,0.04151338495291822,"[3, 4, 5]"
mozart,0.06028805180199856,0.19373795761079,0.2678086377197448,40.90233867334091,0.02018831377558475,"[3, 4, 5]"
mozart,0.11751818528429707,0.1986363636363636,0.2529296048490094,27.839776889776886,0.08503313722964172,"[3, 4, 5]"
mozart,0.0693573053293208,0.18627450980392155,0.2438188352099497,52.31509848996335,0.04090247583254663,"[3, 4, 5]"
mozart,0.05835401947049155,0.20747911921032652,0.2252505481454988,52.09617774001513,0.03901509995604121,"[3, 4, 5]"
mozart,0.08554389740269071,0.19611872146118722,0.2341441900422717,36.78075705814809,0.048810849229075345,"[3, 4, 5]"
mozart,0.07589764840207476,0.18660337552742617,0.27165889725964626,29.999057442328663,0.025184776444706836,"[3, 4, 5]"
mozart,0.05984654754511347,0.18500656167979,0.2800443982819715,28.472763659168738,0.014290891877098772,"[3, 4, 5]"
mozart,0.07872916294667323,0.17240437158469946,0.2632747689878957,40.671477950154625,0.05889057831106186,"[3, 4, 5]"
mozart,0.07842377830216339,0.18459429824561402,0.2860542052333891,30.49300144300145,0.03535349994742192,"[3, 4, 5]"
mozart,0.07265495979949821,0.17806267806267806,0.26451456647788135,42.99598794280424,0.030781645435217636,"[3, 4, 5]"
mozart,0.09887093320956268,0.19688888888888886,0.21921149709998639,32.44109362859364,0.08001167685388076,"[3, 4, 5]"
mozart,0.07137216757213044,0.20004960317460319,0.296304880128892,32.196112221112216,0.032926963111865895,"[3, 4, 5]"
mozart,0.09170307634464374,0.1660891089108911,0.252595925082808,28.132292707292713,0.045326487805546795,"[2, 3, 7]"
mozart,0.10117599236404369,0.2104938271604938,0.2843825333114951,22.66453388872363,0.043355578447619475,"[3, 4, 5]"
mozart,0.0998614702079555,0.19335511982570808,0.2714858865744592,26.36775586983626,0.04466439839158676,"[3, 4, 5]"
mozart,0.08387904060049575,0.20669781931464176,0.26760304767175425,24.92088744588745,0.04062506476549709,"[3, 4, 5]"
mozart,0.09251891997540694,0.20664845173041893,0.28145454039292916,29.960075665648436,0.05170979198376459,"[3, 4, 5]"
mozart,0.09901341534549193,0.19960784313725494,0.3210398284810876,27.946455969699585,0.036694572065821794,"[2, 3, 7]"
mozart,0.0690287079195569,0.20252225519287834,0.2840001938379969,31.91538778200166,0.021144943402284785,"[3, 4, 5]"
mozart,0.08923740310755943,0.20211505922165818,0.25858241564999096,32.328300294476776,0.05737921108920794,"[3, 4, 5]"
mozart,0.0666745925110831,0.21717557251908395,0.2976750680657104,36.0660137546234,0.024845332275093,"[3, 4, 5]"
mozart,0.0692174331865607,0.19628482972136221,0.27811560726294665,34.330471395707,0.026374770284891293,"[2, 3, 7]"
mozart,0.09719925272562861,0.21223958333333334,0.272197643522977,34.96656631183589,0.04955809195708343,"[3, 4, 5]"
mozart,0.06905095296208867,0.21680952380952384,0.2748041939218665,31.559061802219624,0.018305933835286198,"[3, 4, 5]"
mozart,0.0789462257575459,0.17089646464646469,0.29440508561830725,28.570207303876046,0.0360394179526868,"[3, 4, 5]"
mozart,0.0816997904229991,0.2042022792022792,0.287294529241047,34.4827669363046,0.042881053239360305,"[3, 4, 5]"
mozart,0.08598248055354019,0.1809620596205962,0.2525205378320175,41.49672188406726,0.0576101765063295,"[3, 4, 5]"
mozart,0.11594512386826061,0.2214714714714715,0.2993927318114251,23.18031839161872,0.05464184752666613,"[2, 3, 7]"
mozart,0.10224439220752564,0.1698924731182796,0.29249330639704657,23.36611732911204,0.041608876560332866,"[3, 4, 5]"
mozart,0.10663134382214323,0.20658602150537636,0.28655690747469964,24.271160627808925,0.05396564946762025,"[3, 4, 5]"
mozart,0.08550894807748664,0.17518684603886395,0.28373363182366923,32.80878637186689,0.046801151585429246,"[3, 4, 5]"
mozart,0.07454333281004394,0.19855595667870035,0.2495290035062164,29.680463743820845,0.02336104934372756,"[3, 4, 5]"
mozart,0.08059515074387533,0.23165204678362572,0.2915145211726155,25.256050333638907,0.021022203471929252,"[3, 4, 5]"
mozart,0.10382030988659066,0.21604010025062656,0.2686261403906771,23.86925083467763,0.043697617769703975,"[3, 4, 5]"
mozart,0.07741671715319577,0.22590439276485788,0.2730566303023151,22.614192101719777,0.017886384952723773,"[3, 4, 5]"
mozart,0.10033654458974776,0.23737373737373735,0.299670334756242,22.084983377475645,0.03982740088151039,"[3, 4, 5]"
mozart,0.1370771962136844,0.23133333333333336,0.30051245011843514,20.51300921300922,0.09257349584974559,"[3, 4, 5]"
mozart,0.11303398607551589,0.26737891737891734,0.34661850392344395,15.943167943167943,0.04099522228520528,"[3, 4, 5]"
mozart,0.12181145302495722,0.2228260869565217,0.2903346481916323,17.846900494063753,0.04994632022099181,"[3, 4, 5]"
mozart,0.11873230532071215,0.20267857142857143,0.2966589831323963,25.3788961038961,0.07617790737042847,"[3, 4, 5]"
mozart,0.12161413559225372,0.2143859649122807,0.28764865745438817,21.284970829823774,0.06421884993313565,"[3, 4, 5]"
mozart,0.15024753246558498,0.19033816425120773,0.28825387105535843,21.05638528138529,0.10514587170566432,"[3, 4, 5]"
mozart,0.08457456864716512,0.20091036414565824,0.27888162514109033,38.378780849593795,0.04485439279131681,"[3, 4, 5]"
mozart,0.11905822638390193,0.245125786163522,0.3602334839968955,15.988095238095234,0.05142787702029408,"[3, 4, 5]"
mozart,0.1137671445964852,0.18538812785388128,0.27302889232276184,32.3096694971695,0.07125575948099179,"[3, 4, 5]"
mozart,0.0897633815328269,0.21577235772357725,0.28955077833456105,35.47633117872993,0.0493455922633093,"[3, 4, 5]"
mozart,0.25741320130310064,0.22105263157894733,0.30115464566994427,10.116666666666667,0.1945945945945946,"[3, 4, 5]"
mozart,0.147077156172059,0.24166666666666667,0.272846113148295,14.719913419913414,0.07493061979648474,"[3, 4, 5]"
mozart,0.11350930579471681,0.22166666666666665,0.2740440258007759,14.882322454806964,0.04218064564508267,"[3, 4, 5]"
mozart,0.1621502424283437,0.2303030303030303,0.30674865586024824,12.327788877788871,0.0817418213969938,"[3, 4, 5]"
mozart,0.15392892435936154,0.22373737373737373,0.3140697493467368,16.661356698856697,0.07343406880685978,"[3, 4, 5]"
palestrina,0.18932524917159163,0.287962962962963,0.3833689889877754,13.296825396825392,0.11817480223808605,"[3, 4, 5]"
palestrina,0.16123351173503414,0.32278911564625856,0.4135468746078793,14.848337773337768,0.08862901984920757,"[3, 4, 5]"
palestrina,0.19319806510701318,0.3009803921568628,0.36070914165706364,13.428571428571423,0.13214415726246814,"[3, 4, 5]"
palestrina,0.17345452286102703,0.2723577235772358,0.36512233821831536,13.742099567099562,0.1034193006269795,"[3, 4, 5]"
palestrina,0.1464532874643295,0.2814516129032258,0.3227771993287969,14.136482520560445,0.057843274417447806,"[3, 4, 5]"
palestrina,0.20372943763886409,0.2844444444444444,0.32289378736579094,11.345310245310245,0.12394988946204864,"[3, 4, 5]"
palestrina,0.1294763126562149,0.26333333333333336,0.3086838105334664,13.376934176934167,0.05403677058353317,"[3, 4, 5]"
palestrina,0.2190239921719296,0.28580246913580243,0.33859256244441915,12.299999999999997,0.15943396226415094,"[3, 4, 5]"
palestrina,0.207498239861372,0.2966666666666667,0.38628301315277497,13.242857142857142,0.16015996952961342,"[3, 4, 5]"
palestrina,0.18327685790147968,0.26515151515151514,0.3041547895271517,11.782178932178928,0.11094257854821236,"[3, 4, 5]"
palestrina,0.19326325503106515,0.2774509803921569,0.35000958999301274,12.359126984126979,0.1186403747684933,"[3, 4, 5]"
palestrina,0.1926851995313489,0.2898148148148148,0.32357921593441524,13.098088023088023,0.10783450704225353,"[3, 4, 5]"
palestrina,0.1606139581562874,0.25192307692307697,0.3305716447446208,17.51507936507937,0.12563396609187075,"[3, 4, 5]"
palestrina,0.23397935199936087,0.2777777777777778,0.3845026953422459,12.100000000000001,0.19076812116840966,"[3, 4, 5]"
palestrina,0.17787420150760455,0.24646464646464644,0.32369107923798757,11.595238095238088,0.11252747252747253,"[3, 4, 5]"
palestrina,0.16636274242263224,0.2635416666666666,0.32176551681133075,13.85689449439449,0.0815881809787627,"[3, 4, 5]"
palestrina,0.15867548990111183,0.1422413793103448,0.2363156335384115,17.83971861471861,0.09642380175100164,"[2, 3, 7]"
palestrina,0.19664031590336678,0.2657407407407407,0.3604163335389581,13.56507936507936,0.12065399389343053,"[3, 4, 5]"
palestrina,0.23364891234761387,0.2743055555555555,0.3536870585333643,11.950000000000001,0.18451342867108475,"[3, 4, 5]"
palestrina,0.18570886095466774,0.27432432432432435,0.3413529189730889,13.430230880230877,0.1160354552780016,"[3, 4, 5]"
palestrina,0.17104694970787218,0.2192307692307692,0.2720483248916267,12.274181374181367,0.09376623376623376,"[3, 4, 5]"
palestrina,0.1503863087032916,0.27812499999999996,0.31604775699837506,10.936904761904755,0.07439186200796108,"[3, 4, 5]"
palestrina,0.23392564682252445,0.275,0.36176594393818623,9.63333333333333,0.17464925012094823,"[3, 4, 5]"
palestrina,0.20560534521979446,0.264516129032258,0.31552204480415863,12.103571428571424,0.12719050310910118,"[3, 4, 5]"
palestrina,0.19661829811074782,0.23888888888888887,0.3705296529283926,10.6,0.10617551462621884,"[3, 4, 5]"
palestrina,0.20680992045755967,0.27944444444444444,0.3379122760473413,12.742857142857142,0.14398219482965247,"[3, 4, 5]"
palestrina,0.16783964202355375,0.2663120567375886,0.3530465189793751,12.66349206349206,0.08808602150537635,"[3, 4, 5]"
palestrina,0.2317161738694979,0.2659722222222222,0.3535204652403623,11.733333333333334,0.18153740562800275,"[3, 4, 5]"
palestrina,0.1603097057328742,0.2758333333333333,0.27445796681662493,12.394480519480512,0.09437825763216678,"[3, 4, 5]"
palestrina,0.21224983605431422,0.267816091954023,0.30463139411220586,12.392857142857139,0.14327485380116958,"[3, 4, 5]"
palestrina,0.1827672666099673,0.31406249999999997,0.3764779148454733,11.547619047619039,0.11644250575548284,"[3, 4, 5]"
palestrina,0.19190075256034234,0.24166666666666664,0.32100813308513076,13.660714285714281,0.12412605127165872,"[3, 4, 5]"
palestrina,0.18939956793690985,0.2888888888888889,0.29472830083749973,10.924603174603167,0.11683801055848847,"[3, 4, 5]"
palestrina,0.2552146707981286,0.2425,0.30297070365228207,10.733333333333334,0.20122630992196208,"[3, 4, 5]"
palestrina,0.159899076822353,0.18636363636363637,0.2951939504051818,16.7362554112554,0.09288990825688073,"[2, 3, 7]"
palestrina,0.17879620815726252,0.2414634146341463,0.28584906550696637,11.638276021364254,0.08529741863075196,"[3, 4, 5]"
palestrina,0.1957380566163953,0.28273809523809523,0.29078723405593615,10.942857142857136,0.12744755244755246,"[3, 4, 5]"
palestrina,0.14754816374615512,0.2880555555555555,0.33029498577515365,16.28224357342004,0.07331353594069207,"[3, 4, 5]"
palestrina,0.19806104843243083,0.2589285714285714,0.2658866054961012,10.669047619047612,0.1291322314049587,"[3, 4, 5]"
palestrina,0.17508776511979554,0.3068376068376069,0.33923577141614225,13.195670995670989,0.10082390727552018,"[3, 4, 5]"
palestrina,0.18492942187415695,0.2939814814814815,0.3300251273143125,12.678571428571422,0.11579544380376217,"[3, 4, 5]"
palestrina,0.1489990633999037,0.24313725490196075,0.28213375596920326,12.872780813957275,0.0689483990181748,"[3, 4, 5]"
palestrina,0.16494311520777155,0.24326241134751775,0.2869819302525,12.847763347763342,0.07872902481675782,"[3, 4, 5]"
palestrina,0.19866690887865468,0.23047619047619047,0.32997324535763894,13.724603174603171,0.12502703871944626,"[3, 4, 5]"
palestrina,0.19699290800381788,0.2730392156862745,0.41305669061372424,13.096825396825393,0.13214415726246814,"[3, 4, 5]"
palestrina,0.18442855561314217,0.22598039215686272,0.2871808934724396,12.357936507936502,0.1186403747684933,"[3, 4, 5]"
palestrina,0.19456821227961105,0.27352941176470585,0.3699107846258852,13.324206349206346,0.12798213656128804,"[3, 4, 5]"
palestrina,0.16361958731243265,0.24920634920634915,0.34465978177443024,12.105158730158726,0.09768804949527841,"[3, 4, 5]"
