Composer,Name,Style,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature
haydn,op50n2-02,classical,Trajectory With Future,0.11915756009737438,0.18030303030303033,0.2876876422552499,21.064498054853427,0.052927942978059916,"[3, 4, 5]",[],0,195,['4/4']
haydn,op50n2-03,classical,Trajectory With Future,0.15989052367365403,0.1861111111111111,0.2811110999660174,18.9420634920635,0.11026335220280581,"[3, 4, 5]",[],0,211,['3/4']
haydn,op50n2-04,classical,Trajectory With Future,0.08957754807241973,0.18052039381153304,0.2551460800582968,30.09976907701567,0.03153902767165285,"[3, 4, 5]",[],0,236,['2/4']
haydn,op50n3-01,classical,Trajectory With Future,0.09491980785647719,0.20336976320582878,0.27665376693765015,35.84898817044974,0.05714778648079776,"[3, 4, 5]",[],0,231,['6/8']
haydn,op50n3-03,classical,Trajectory With Future,0.13891379746886948,0.2406926406926407,0.3017137657764031,17.815873015873013,0.07563025210084033,"[3, 4, 5]",[],0,234,['3/4']
haydn,op50n3-04,classical,Trajectory With Future,0.1048983449839496,0.16930379746835442,0.2659052799270609,26.738972138972137,0.06108911226182015,"[3, 4, 5]",[],0,220,['2/4']
haydn,op50n4-01,classical,Trajectory With Future,0.0920264502362262,0.194,0.31287835064657266,34.85316666069302,0.040979302087595544,"[3, 4, 5]",[],0,223,['3/4']
haydn,op50n4-03,classical,Trajectory With Future,0.1445569088027129,0.20022522522522523,0.3126400061171831,20.30250027750028,0.08651957202928905,"[3, 4, 5]",[],0,170,['3/4']
haydn,op50n4-04,classical,Trajectory With Future,0.08901537443452437,0.16254208754208757,0.2375650259996204,32.24665183457755,0.05184810126582279,"[3, 4, 5]",[],0,237,['6/8']
haydn,op50n6-01,classical,Trajectory With Future,0.0830534521673778,0.18318318318318316,0.2593670756741012,33.462467901941395,0.03840145048209188,"[3, 4, 5]",[],0,216,['4/4']
haydn,op50n6-02,classical,Trajectory With Future,0.11389389290251606,0.21150234741784035,0.315109151794122,28.45772699522699,0.056461430141276955,"[3, 4, 5]",[],0,232,['6/8']
haydn,op50n6-03,classical,Trajectory With Future,0.16329621281499937,0.16119402985074627,0.30975703726666814,19.06666666666667,0.11125716388874282,"[3, 4, 5]",[],0,146,['3/4']
haydn,op50n6-04,classical,Trajectory With Future,0.09407505077214864,0.19218455743879473,0.2857974342691577,35.293112851201194,0.06647780925401321,"[3, 4, 5]",[],0,233,['2/4']
haydn,op54n1-01,classical,Trajectory With Future,0.11267007852986041,0.18069444444444444,0.2355606369182422,29.22993672993673,0.0784782066557677,"[3, 4, 5]",[],0,226,['4/4']
haydn,op54n1-02,classical,Trajectory With Future,0.10787918391613141,0.1639433551198257,0.27706800743538895,26.532857828446062,0.05429055963821368,"[3, 4, 5]",[],0,239,['6/8']
haydn,op54n1-03,classical,Trajectory With Future,0.1124280285912718,0.22997416020671832,0.3057989923693812,23.299591868399922,0.05445412060198052,"[3, 4, 5]",[],0,238,['3/4']
haydn,op54n1-04,classical,Trajectory With Future,0.09550152293476466,0.22699386503067484,0.30711381795389714,24.03293650793652,0.054401123990165084,"[3, 4, 5]",[],0,223,['2/4']
haydn,op54n2-01,classical,Trajectory With Future,0.0718464196921222,0.19790356394129976,0.23774693963620452,48.17186898349437,0.05215531721386023,"[3, 4, 5]",[],0,181,['4/4']
haydn,op54n2-03,classical,Trajectory With Future,0.10770713842319808,0.19564676616915425,0.3215429012491227,27.49929792429793,0.06598698837608367,"[3, 4, 5]",[],0,125,['3/4']
haydn,op54n2-04,classical,Trajectory With Future,0.080334470777358,0.22996688741721855,0.31256307252282967,26.996226682961325,0.025645978052619547,"[3, 4, 5]",[],0,236,['2/4']
haydn,op54n3-01,classical,Trajectory With Future,0.08514359869180295,0.21401673640167362,0.23613146249568412,40.00629019953306,0.058325404768671256,"[3, 4, 5]",[],0,167,['2/2']
